"","FAC_ELE","victima"
"1828",873,0
"1829",437,0
"1830",363,0
"1831",1088,0
"1832",725,0
"1833",725,0
"1834",898,0
"1835",599,0
"1836",898,0
"1837",1896,1
"1838",379,0
"1839",1137,0
"1840",379,0
"1841",758,0
"1842",411,0
"1843",822,0
"1844",1233,0
"1845",822,0
"1846",1233,1
"1847",1111,0
"1848",741,0
"1849",1481,0
"1850",702,1
"1851",702,1
"1852",702,0
"1853",205,0
"1854",1023,0
"1855",205,0
"1856",409,1
"1857",936,0
"1858",312,1
"1859",1248,0
"1860",312,1
"1861",312,0
"1862",1883,0
"1863",942,0
"1864",942,0
"1865",471,0
"1866",2189,0
"1867",438,0
"1868",876,0
"1869",438,1
"1870",1314,1
"1871",431,0
"1872",1213,0
"1873",809,0
"1874",404,1
"1875",809,1
"1876",578,0
"1877",867,0
"1878",578,0
"1879",1181,0
"1880",787,1
"1881",394,0
"1882",394,0
"1883",787,0
"1884",378,1
"1885",378,1
"1886",756,0
"1887",378,0
"1888",1276,0
"1889",851,0
"1890",425,0
"1891",851,0
"1892",802,0
"1893",802,0
"1894",802,0
"1895",401,1
"1896",802,1
"1897",364,0
"1898",364,0
"1899",727,1
"1900",1454,0
"1901",727,0
"1902",743,0
"1903",371,0
"1904",743,1
"1905",371,0
"1906",1114,1
"1907",892,1
"1908",446,0
"1909",892,1
"1910",892,0
"1911",446,0
"1912",837,1
"1913",837,0
"1914",837,0
"1915",837,0
"1916",837,1
"1917",803,0
"1918",803,0
"1919",401,0
"1920",401,0
"1921",2408,0
"1922",1026,0
"1923",1026,0
"1924",1026,1
"1925",1026,0
"1926",1026,1
"1927",1131,0
"1928",754,0
"1929",754,1
"1930",1131,0
"1931",377,0
"1932",312,1
"1933",624,1
"1934",936,0
"1935",312,1
"1936",808,1
"1937",808,1
"1938",808,0
"1939",808,0
"1940",1213,1
"1941",1009,1
"1942",673,0
"1943",1345,0
"1944",673,0
"1945",835,0
"1946",835,0
"1947",1670,1
"1948",1670,0
"1949",835,0
"1950",698,0
"1951",698,1
"1952",1047,1
"1953",1104,0
"1954",736,0
"1955",1104,0
"1956",736,0
"1957",736,0
"1958",1978,0
"1959",1187,1
"1960",791,1
"1961",1187,0
"1962",1174,0
"1963",783,0
"1964",783,1
"1965",391,0
"1966",783,0
"1967",1237,0
"1968",825,0
"1969",825,1
"1970",1237,0
"1971",667,0
"1972",333,0
"1973",729,0
"1974",1094,1
"1975",729,1
"1976",365,0
"1977",729,0
"1978",886,0
"1979",443,0
"1980",886,1
"1981",2214,0
"1982",443,1
"1983",1058,0
"1984",1587,1
"1985",1058,1
"1986",1058,1
"1987",837,0
"1988",1255,1
"1989",837,1
"1990",2091,1
"1991",837,1
"1992",824,1
"1993",824,1
"1994",412,1
"1995",1648,1
"1996",1236,0
"1997",1764,1
"1998",1764,0
"1999",882,1
"2000",882,0
"2001",882,0
"2002",1392,0
"2003",464,1
"2004",464,1
"2005",928,0
"2006",1856,0
"2007",844,0
"2008",1265,1
"2009",844,1
"2010",422,1
"2011",422,1
"2012",1138,1
"2013",759,0
"2014",759,0
"2015",1518,0
"2016",379,1
"2017",500,0
"2018",1000,0
"2019",1000,0
"2020",1000,0
"2021",749,0
"2022",749,0
"2023",1123,0
"2024",749,0
"2025",749,0
"2026",1243,0
"2027",829,0
"2028",829,0
"2029",1243,0
"2030",829,0
"2031",1683,0
"2032",841,0
"2033",841,1
"2034",421,1
"2035",776,0
"2036",1165,0
"2037",388,0
"2038",776,0
"2039",617,0
"2040",617,1
"2041",309,0
"2042",617,1
"2043",309,1
"2044",657,0
"2045",657,1
"2046",657,1
"2047",329,1
"2048",1404,0
"2049",351,0
"2050",351,0
"2051",702,0
"2052",702,0
"2053",837,0
"2054",837,0
"2055",837,0
"2056",837,0
"2057",1256,0
"2058",489,0
"2059",1468,0
"2060",979,0
"2061",979,0
"2062",979,0
"2063",392,0
"2064",1177,0
"2065",785,0
"2066",972,1
"2067",972,0
"2068",972,0
"2069",972,1
"2070",2430,1
"2071",972,1
"2072",972,0
"2073",430,1
"2074",2152,0
"2075",1721,1
"2076",861,1
"2077",430,0
"2078",1721,0
"2079",861,0
"2080",1458,0
"2081",430,0
"2082",972,1
"2083",972,0
"2084",486,1
"2085",972,1
"2086",972,0
"2087",2430,1
"2088",486,0
"2089",1458,0
"2090",972,0
"2091",972,0
"2092",972,0
"2093",861,0
"2094",861,0
"2095",1721,1
"2096",2152,0
"2097",1291,0
"2098",1291,1
"2099",1721,1
"2100",861,0
"2101",867,1
"2102",433,0
"2103",433,0
"2104",1300,0
"2105",1291,1
"2106",654,0
"2107",982,0
"2108",430,1
"2109",867,0
"2110",982,0
"2111",472,0
"2112",1415,0
"2113",944,0
"2114",462,0
"2115",925,1
"2116",1042,0
"2117",1042,0
"2118",1563,1
"2119",1042,0
"2120",1042,1
"2121",944,0
"2122",351,0
"2123",944,1
"2124",462,1
"2125",462,0
"2126",925,0
"2127",462,0
"2128",923,0
"2129",923,0
"2130",462,0
"2131",1385,0
"2132",462,0
"2133",351,0
"2134",351,1
"2135",939,1
"2136",351,0
"2137",351,0
"2138",480,0
"2139",1441,0
"2140",1921,0
"2141",1441,0
"2142",2402,0
"2143",756,1
"2144",1512,0
"2145",756,1
"2146",1134,0
"2147",1361,0
"2148",835,1
"2149",488,0
"2150",976,0
"2151",976,1
"2152",976,0
"2153",488,0
"2154",1141,1
"2155",458,0
"2156",458,0
"2157",458,0
"2158",1374,0
"2159",955,0
"2160",477,1
"2161",1432,1
"2162",1413,1
"2163",942,1
"2164",471,0
"2165",942,0
"2166",1486,0
"2167",991,1
"2168",991,1
"2169",495,0
"2170",1486,0
"2171",903,0
"2172",903,1
"2173",903,0
"2174",903,1
"2175",454,0
"2176",939,0
"2177",470,1
"2178",1878,0
"2179",939,0
"2180",443,1
"2181",443,1
"2182",1770,0
"2183",443,0
"2184",443,0
"2185",835,1
"2186",417,0
"2187",835,0
"2188",412,0
"2189",823,0
"2190",1141,0
"2191",1141,0
"2192",570,0
"2193",570,0
"2194",829,0
"2195",415,0
"2196",829,1
"2197",458,0
"2198",458,1
"2199",458,1
"2200",458,0
"2201",839,0
"2202",1259,0
"2203",420,0
"2204",1307,1
"2205",1743,0
"2206",1743,0
"2207",436,1
"2208",436,0
"2209",829,0
"2210",1243,0
"2211",829,0
"2212",829,0
"2213",829,1
"2214",414,0
"2215",1357,0
"2216",1361,1
"2217",454,0
"2218",454,0
"2219",916,0
"2220",916,1
"2221",2289,1
"2222",910,0
"2223",910,1
"2224",910,1
"2225",2275,1
"2226",1365,1
"2227",823,0
"2228",596,1
"2229",440,1
"2230",879,0
"2231",440,0
"2232",879,0
"2233",440,1
"2234",1505,1
"2235",1004,0
"2236",1004,0
"2237",1004,0
"2238",1963,1
"2239",982,0
"2240",491,1
"2241",982,1
"2242",1963,0
"2243",855,0
"2244",855,1
"2245",855,0
"2246",855,0
"2247",855,0
"2248",1265,1
"2249",844,0
"2250",844,1
"2251",844,0
"2252",324,0
"2253",324,0
"2254",324,0
"2255",324,0
"2256",1357,1
"2257",1810,0
"2258",905,0
"2259",2262,0
"2260",1009,0
"2261",1514,0
"2262",505,1
"2263",1009,0
"2264",2018,0
"2265",1192,0
"2266",1192,0
"2267",596,0
"2268",1633,0
"2269",544,0
"2270",2721,0
"2271",838,1
"2272",2513,1
"2273",838,0
"2274",1993,0
"2275",996,1
"2276",996,0
"2277",1993,0
"2278",2097,0
"2279",2097,0
"2280",2097,1
"2281",1573,0
"2282",1573,0
"2283",417,0
"2284",834,1
"2285",417,0
"2286",417,0
"2287",779,1
"2288",389,0
"2289",779,0
"2290",779,0
"2291",779,0
"2292",475,0
"2293",475,0
"2294",950,0
"2295",475,0
"2296",288,1
"2297",864,0
"2298",288,1
"2299",288,0
"2300",288,1
"2301",462,1
"2302",1385,0
"2303",462,0
"2304",923,0
"2305",923,1
"2306",1633,0
"2307",1089,0
"2308",753,1
"2309",753,0
"2310",376,0
"2311",753,1
"2312",376,1
"2313",829,1
"2314",1244,0
"2315",971,0
"2316",1459,0
"2317",973,1
"2318",1459,1
"2319",486,1
"2320",839,0
"2321",1679,1
"2322",867,0
"2323",867,1
"2324",982,0
"2325",491,0
"2326",491,1
"2327",2190,1
"2328",1095,1
"2329",1095,0
"2330",548,0
"2331",1095,0
"2332",1213,1
"2333",607,1
"2334",607,1
"2335",1820,0
"2336",607,1
"2337",458,0
"2338",1374,0
"2339",916,0
"2340",916,0
"2341",1244,0
"2342",829,0
"2343",415,0
"2344",1244,0
"2345",829,0
"2346",465,1
"2347",465,0
"2348",930,1
"2349",465,1
"2350",465,0
"2351",392,0
"2352",784,1
"2353",392,1
"2354",1568,1
"2355",1122,0
"2356",374,0
"2357",748,0
"2358",1122,1
"2359",1122,1
"2360",467,0
"2361",935,1
"2362",935,0
"2363",935,0
"2364",467,0
"2365",904,0
"2366",904,1
"2367",904,0
"2368",904,1
"2369",452,1
"2370",1401,0
"2371",934,0
"2372",934,1
"2373",1401,0
"2374",1374,1
"2375",1832,0
"2376",3663,0
"2377",458,0
"2378",1374,0
"2379",476,0
"2380",952,0
"2381",952,0
"2382",952,0
"2383",476,0
"2384",867,0
"2385",867,1
"2386",867,0
"2387",1734,0
"2388",1780,1
"2389",890,0
"2390",1335,0
"2391",1442,0
"2392",2404,1
"2393",1442,0
"2394",961,0
"2395",1340,0
"2396",447,0
"2397",893,1
"2398",447,0
"2399",1340,0
"2400",431,0
"2401",431,1
"2402",1293,0
"2403",1724,0
"2404",833,0
"2405",833,0
"2406",833,0
"2407",1666,0
"2408",997,1
"2409",997,0
"2410",498,1
"2411",1495,0
"2412",1358,0
"2413",1810,0
"2414",453,0
"2415",2263,1
"2416",1358,1
"2417",961,1
"2418",961,0
"2419",481,0
"2420",961,0
"2421",1442,0
"2422",1442,1
"2423",1265,0
"2424",1265,0
"2425",844,0
"2426",685,0
"2427",1028,0
"2428",685,0
"2429",1028,1
"2430",1028,0
"2431",863,1
"2432",863,1
"2433",863,0
"2434",431,0
"2435",908,0
"2436",454,0
"2437",908,0
"2438",1817,0
"2439",908,1
"2440",437,1
"2441",2183,0
"2442",873,1
"2443",980,0
"2444",1961,0
"2445",980,0
"2446",980,0
"2447",2451,0
"2448",943,1
"2449",943,1
"2450",943,0
"2451",943,1
"2452",943,0
"2453",854,1
"2454",427,1
"2455",854,0
"2456",1708,0
"2457",1001,0
"2458",1001,0
"2459",1001,0
"2460",1501,1
"2461",1001,0
"2462",456,1
"2463",912,1
"2464",912,0
"2465",1825,0
"2466",456,0
"2467",2134,0
"2468",533,0
"2469",1383,0
"2470",922,0
"2471",922,1
"2472",922,1
"2473",922,1
"2474",468,1
"2475",468,0
"2476",936,1
"2477",468,0
"2478",1404,0
"2479",936,1
"2480",970,0
"2481",970,0
"2482",485,1
"2483",970,0
"2484",485,1
"2485",1557,0
"2486",1038,0
"2487",1038,0
"2488",2594,0
"2489",2076,1
"2490",1774,0
"2491",887,0
"2492",444,0
"2493",1331,0
"2494",901,1
"2495",1352,0
"2496",1352,0
"2497",901,1
"2498",494,1
"2499",988,0
"2500",988,1
"2501",988,1
"2502",1482,1
"2503",1366,1
"2504",911,0
"2505",455,1
"2506",1366,1
"2507",1864,1
"2508",1864,0
"2509",982,1
"2510",982,0
"2511",1963,1
"2512",982,1
"2513",1984,0
"2514",1488,1
"2515",992,1
"2516",1488,0
"2517",992,1
"2518",1461,1
"2519",1461,0
"2520",1461,0
"2521",910,1
"2522",910,0
"2523",455,1
"2524",455,0
"2525",1820,1
"2526",973,1
"2527",1459,0
"2528",1459,0
"2529",1459,1
"2530",486,1
"2531",1936,0
"2532",484,1
"2533",484,1
"2534",1936,0
"2535",491,0
"2536",982,0
"2537",1472,1
"2538",1472,0
"2539",1047,0
"2540",1047,0
"2541",523,1
"2542",523,0
"2543",466,1
"2544",931,1
"2545",931,0
"2546",931,1
"2547",1397,1
"2548",1011,0
"2549",1011,1
"2550",505,1
"2551",1011,0
"2552",1011,0
"2553",1030,1
"2554",2059,0
"2555",1030,1
"2556",1030,1
"2557",515,0
"2558",1348,0
"2559",449,0
"2560",898,0
"2561",898,0
"2562",966,0
"2563",966,1
"2564",966,1
"2565",966,0
"2566",1932,0
"2567",546,1
"2568",1093,0
"2569",1093,0
"2570",546,1
"2571",1093,0
"2572",1639,0
"2573",2198,0
"2574",1648,1
"2575",1648,0
"2576",1648,1
"2577",1099,0
"2578",765,1
"2579",765,0
"2580",765,0
"2581",765,1
"2582",765,1
"2583",1379,1
"2584",919,0
"2585",1379,0
"2586",460,1
"2587",464,0
"2588",1854,1
"2589",1391,0
"2590",927,1
"2591",1391,0
"2592",1750,0
"2593",875,0
"2594",875,0
"2595",875,1
"2596",875,0
"2597",2147,0
"2598",859,1
"2599",859,0
"2600",458,1
"2601",458,1
"2602",916,0
"2603",1832,0
"2604",916,0
"2605",1374,0
"2606",2111,0
"2607",1056,1
"2608",1056,0
"2609",528,0
"2610",1056,1
"2611",444,0
"2612",1776,0
"2613",444,0
"2614",2221,0
"2615",444,0
"2616",2201,0
"2617",550,0
"2618",2201,0
"2619",2798,1
"2620",933,1
"2621",466,0
"2622",1399,0
"2623",466,0
"2624",465,1
"2625",1395,0
"2626",1395,0
"2627",930,1
"2628",1395,1
"2629",1395,0
"2630",997,1
"2631",997,0
"2632",1995,1
"2633",997,1
"2634",1764,1
"2635",882,1
"2636",882,0
"2637",441,1
"2638",882,1
"2639",1418,1
"2640",1418,0
"2641",473,0
"2642",945,0
"2643",945,1
"2644",513,1
"2645",1027,0
"2646",513,0
"2647",1027,0
"2648",1027,0
"2649",952,0
"2650",952,1
"2651",952,0
"2652",476,0
"2653",471,0
"2654",942,1
"2655",1884,0
"2656",471,0
"2657",942,0
"2658",1072,1
"2659",1072,0
"2660",1900,0
"2661",454,0
"2662",2269,0
"2663",454,0
"2664",454,0
"2665",907,0
"2666",985,0
"2667",985,0
"2668",493,0
"2669",985,0
"2670",1525,0
"2671",1017,0
"2672",508,0
"2673",2542,1
"2674",1017,0
"2675",434,0
"2676",868,0
"2677",434,0
"2678",1930,0
"2679",483,0
"2680",483,0
"2681",483,0
"2682",1448,1
"2683",434,0
"2684",434,0
"2685",434,1
"2686",849,0
"2687",849,1
"2688",1273,1
"2689",849,0
"2690",1273,0
"2691",2122,1
"2692",849,1
"2693",1273,1
"2694",424,0
"2695",1698,0
"2696",849,1
"2697",849,1
"2698",2122,0
"2699",849,1
"2700",849,0
"2701",794,0
"2702",397,0
"2703",1191,0
"2704",794,0
"2705",452,1
"2706",452,1
"2707",904,1
"2708",904,0
"2709",904,1
"2710",914,0
"2711",2285,0
"2712",914,1
"2713",914,1
"2714",819,0
"2715",819,0
"2716",819,1
"2717",819,0
"2718",410,1
"2719",448,0
"2720",896,0
"2721",896,0
"2722",896,0
"2723",448,0
"2724",896,1
"2725",448,0
"2726",1792,1
"2727",1344,0
"2728",896,0
"2729",1344,0
"2730",1344,0
"2731",896,0
"2732",896,1
"2733",896,0
"2734",1780,0
"2735",890,1
"2736",890,1
"2737",445,1
"2738",445,1
"2739",890,0
"2740",890,0
"2741",890,0
"2742",890,1
"2743",890,0
"2744",1335,0
"2745",1335,0
"2746",890,0
"2747",890,1
"2748",2226,1
"2749",1335,0
"2750",890,1
"2751",1780,0
"2752",890,0
"2753",823,0
"2754",412,1
"2755",1646,1
"2756",2469,0
"2757",823,0
"2758",412,0
"2759",412,0
"2760",823,0
"2761",823,0
"2762",412,0
"2763",823,0
"2764",412,0
"2765",823,0
"2766",1235,1
"2767",823,0
"2768",412,1
"2769",1235,1
"2770",823,1
"2771",823,1
"2772",1967,0
"2773",492,0
"2774",983,0
"2775",1475,0
"2776",983,1
"2777",643,0
"2778",1285,0
"2779",2571,0
"2780",643,0
"2781",643,0
"2782",1928,0
"2783",451,0
"2784",1332,1
"2785",1776,0
"2786",888,0
"2787",1332,1
"2788",444,0
"2789",1925,1
"2790",481,0
"2791",1444,0
"2792",963,1
"2793",963,0
"2794",1345,0
"2795",896,0
"2796",448,0
"2797",896,1
"2798",448,1
"2799",1456,0
"2800",971,0
"2801",1456,1
"2802",603,0
"2803",2411,0
"2804",603,1
"2805",603,0
"2806",1808,1
"2807",1205,0
"2808",1808,0
"2809",2411,0
"2810",1205,0
"2811",1205,0
"2812",3616,0
"2813",1205,0
"2814",1205,0
"2815",1808,0
"2816",1808,0
"2817",1205,0
"2818",2411,0
"2819",745,1
"2820",745,0
"2821",745,0
"2822",745,0
"2823",2978,0
"2824",745,0
"2825",2234,0
"2826",2978,0
"2827",745,0
"2828",1489,0
"2829",745,0
"2830",2234,1
"2831",2978,0
"2832",1489,0
"2833",1489,0
"2834",745,0
"2835",2234,0
"2836",2234,0
"2837",1515,0
"2838",1010,0
"2839",1515,0
"2840",1010,1
"2841",505,1
"2842",505,0
"2843",505,0
"2844",505,0
"2845",505,1
"2846",1010,0
"2847",505,0
"2848",505,1
"2849",505,0
"2850",1010,1
"2851",505,0
"2852",1515,1
"2853",1010,0
"2854",1010,0
"2855",1010,0
"2856",718,1
"2857",1436,0
"2858",718,0
"2859",1436,0
"2860",1436,0
"2861",718,0
"2862",1436,0
"2863",1436,0
"2864",1436,1
"2865",1436,0
"2866",2154,0
"2867",1436,0
"2868",1436,0
"2869",1436,0
"2870",2154,0
"2871",1436,0
"2872",2154,0
"2873",2154,1
"2874",1436,1
"2875",1436,0
"2876",1616,0
"2877",3233,0
"2878",1616,0
"2879",1616,1
"2880",1616,0
"2881",1616,0
"2882",1616,0
"2883",1616,0
"2884",2425,0
"2885",1616,0
"2886",1616,0
"2887",1285,0
"2888",643,1
"2889",2571,0
"2890",1285,1
"2891",1285,0
"2892",643,0
"2893",643,0
"2894",2571,1
"2895",1285,0
"2896",1285,0
"2897",1928,0
"2898",1283,0
"2899",2565,1
"2900",1924,0
"2901",1283,1
"2902",1283,0
"2903",1608,0
"2904",1072,0
"2905",1072,0
"2906",434,0
"2907",434,1
"2908",1303,1
"2909",1303,0
"2910",434,1
"2911",942,0
"2912",1413,0
"2913",942,0
"2914",942,0
"2915",471,0
"2916",469,1
"2917",938,1
"2918",938,0
"2919",938,0
"2920",1190,0
"2921",1587,1
"2922",793,0
"2923",397,0
"2924",424,0
"2925",849,0
"2926",1698,1
"2927",424,1
"2928",849,0
"2929",999,0
"2930",999,0
"2931",1498,0
"2932",999,0
"2933",499,0
"2934",499,1
"2935",999,0
"2936",499,0
"2937",999,0
"2938",999,1
"2939",999,0
"2940",999,0
"2941",999,0
"2942",499,0
"2943",499,0
"2944",1498,0
"2945",999,0
"2946",1998,1
"2947",499,1
"2948",1498,0
"2949",793,0
"2950",397,1
"2951",1587,0
"2952",1190,0
"2953",1190,1
"2954",1587,1
"2955",1190,1
"2956",793,0
"2957",1190,1
"2958",793,1
"2959",1190,0
"2960",1286,0
"2961",429,1
"2962",1286,1
"2963",492,0
"2964",793,1
"2965",793,0
"2966",397,0
"2967",432,0
"2968",865,0
"2969",865,1
"2970",865,1
"2971",1297,1
"2972",865,0
"2973",865,1
"2974",1297,0
"2975",865,1
"2976",1297,0
"2977",865,0
"2978",865,0
"2979",432,0
"2980",865,0
"2981",865,0
"2982",865,1
"2983",865,1
"2984",858,0
"2985",2573,1
"2986",858,0
"2987",1286,1
"2988",429,1
"2989",858,1
"2990",1286,0
"2991",858,0
"2992",1286,0
"2993",1286,1
"2994",858,0
"2995",858,0
"2996",858,0
"2997",858,1
"2998",858,0
"2999",2144,0
"3000",1616,0
"3001",1616,0
"3002",808,0
"3003",1283,0
"3004",983,0
"3005",492,0
"3006",983,1
"3007",983,1
"3008",2425,0
"3009",3233,0
"3010",2425,0
"3011",1616,1
"3012",808,1
"3013",1283,0
"3014",1283,0
"3015",1283,0
"3016",1924,0
"3017",641,1
"3018",1924,0
"3019",641,0
"3020",641,0
"3021",641,0
"3022",641,0
"3023",492,0
"3024",492,1
"3025",1924,0
"3026",983,0
"3027",492,0
"3028",492,1
"3029",1475,0
"3030",1283,0
"3031",2565,0
"3032",983,1
"3033",685,0
"3034",343,0
"3035",791,0
"3036",791,0
"3037",1978,0
"3038",1187,0
"3039",868,0
"3040",289,0
"3041",445,0
"3042",889,0
"3043",766,0
"3044",263,0
"3045",889,0
"3046",889,0
"3047",361,0
"3048",361,0
"3049",1258,1
"3050",838,0
"3051",838,0
"3052",1157,0
"3053",578,0
"3054",255,1
"3055",255,1
"3056",1431,0
"3057",716,0
"3058",358,0
"3059",716,0
"3060",716,0
"3061",396,0
"3062",791,1
"3063",791,1
"3064",1582,1
"3065",2402,0
"3066",961,1
"3067",1921,1
"3068",480,0
"3069",1441,0
"3070",1194,1
"3071",398,0
"3072",796,0
"3073",398,0
"3074",796,0
"3075",834,0
"3076",1668,1
"3077",1668,1
"3078",834,1
"3079",834,0
"3080",907,0
"3081",907,1
"3082",1075,0
"3083",1075,0
"3084",717,1
"3085",2150,0
"3086",1433,0
"3087",1774,0
"3088",444,0
"3089",180,0
"3090",722,0
"3091",487,0
"3092",1462,0
"3093",975,0
"3094",1462,0
"3095",1462,0
"3096",904,0
"3097",298,1
"3098",1490,0
"3099",298,0
"3100",298,0
"3101",596,0
"3102",1404,0
"3103",1872,0
"3104",468,0
"3105",2087,0
"3106",1252,0
"3107",2087,1
"3108",1252,1
"3109",896,0
"3110",896,0
"3111",896,0
"3112",2240,0
"3113",1661,0
"3114",831,0
"3115",831,1
"3116",1246,0
"3117",831,0
"3118",1453,1
"3119",1453,0
"3120",3391,0
"3121",969,0
"3122",1276,0
"3123",425,0
"3124",425,1
"3125",1276,1
"3126",425,0
"3127",446,0
"3128",446,0
"3129",887,0
"3130",444,0
"3131",887,1
"3132",1205,0
"3133",1506,0
"3134",602,1
"3135",301,0
"3136",1158,0
"3137",1158,0
"3138",1028,0
"3139",685,0
"3140",343,0
"3141",1177,0
"3142",1177,1
"3143",392,0
"3144",784,0
"3145",829,1
"3146",1022,1
"3147",1022,0
"3148",511,0
"3149",1022,0
"3150",775,0
"3151",388,0
"3152",388,0
"3153",1938,1
"3154",1938,0
"3155",1258,1
"3156",419,1
"3157",1523,0
"3158",1219,1
"3159",305,0
"3160",856,0
"3161",428,0
"3162",428,0
"3163",856,1
"3164",874,0
"3165",1749,0
"3166",1312,1
"3167",437,0
"3168",874,0
"3169",782,0
"3170",391,0
"3171",782,0
"3172",391,0
"3173",782,0
"3174",425,0
"3175",850,1
"3176",425,0
"3177",1699,0
"3178",425,0
"3179",1567,0
"3180",784,1
"3181",1176,0
"3182",1176,1
"3183",1176,0
"3184",404,1
"3185",807,1
"3186",807,0
"3187",1211,1
"3188",1211,0
"3189",1210,0
"3190",807,1
"3191",403,1
"3192",403,0
"3193",904,1
"3194",603,0
"3195",603,0
"3196",603,0
"3197",661,0
"3198",661,0
"3199",1322,0
"3200",661,0
"3201",661,0
"3202",809,0
"3203",809,0
"3204",809,0
"3205",809,0
"3206",489,0
"3207",1467,0
"3208",1467,0
"3209",978,1
"3210",978,0
"3211",1017,0
"3212",339,0
"3213",678,0
"3214",339,0
"3215",1356,0
"3216",1465,0
"3217",1099,0
"3218",366,1
"3219",733,0
"3220",366,0
"3221",634,0
"3222",634,0
"3223",634,0
"3224",634,0
"3225",317,0
"3226",1058,1
"3227",264,0
"3228",1058,0
"3229",793,1
"3230",1265,1
"3231",1687,0
"3232",843,1
"3233",1667,0
"3234",834,0
"3235",1667,0
"3236",1250,0
"3237",834,0
"3238",370,1
"3239",739,1
"3240",739,0
"3241",739,0
"3242",1849,1
"3243",1218,1
"3244",812,0
